lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
n	hûl	n	cry of encouragement in battle				Ety/SIW.012	
s	hûl	n	secret				PE23/136.0610	
n	hûn	n	heart (physical)				Ety/KHŌ-N.007	
s	hûn	n	*heart				PE17/086.1212	
ns	hunc	n	pig				GL/49.9001	0.6.9
n	Galbedir	proper-name	Talking Tree				WR/047.3510	
s	huorn	n	?spirit tree				LotRI/Huorns.001	
n	hûr	n	readiness for action, vigour, fiery spirit				Ety/KHOR.031	
n	Húrin	masc-name					Ety/ID.040	
s	Húrin	masc-name					LotRI/Húrin.001	
n	iChúrinien	collective-name	The Children of Húrin				LR/317.0712	
s	Húrinien	proper-name	Children of Húrin				WJ/311.1210	
s	Hurinionath	collective-name	Descendants of Húrin				PMI/Hurinionath.001	
s	-i	suf	adjectival suffix				VT42/10.3107	
ns	î	interj	indeed	!		Elaran		0.7.2
n	i	article	the				AotH/056.0104	
s	i¹	article	the				AotM/062.5206	
s	i²	pron	who, that				AotM/062.6202	
n	ia	n	gulf				Ety/YAG.007	
s	iâ	n	chasm, pit; void, abyss				Let/383.0107	
s	iach	n	ford, *crossing	#			S/121.3401-1	
ns	iâd¹	n	waist; isthmus	!		Tamas Ferencz		0.6.9
ns	iâd²	n	fence	!	1	David Salo, GS		0.7.0
ns	iaeda-	vb	to mock, deride, make fun of, laugh at	!			GL/24.7801	0.6.7
n	iaeth	n	neck				Ety/YAK.008	
n	iaew	n	mocking, scorn				Ety/YAY.010	
ns	iaewen	adj	scornful	!			GL/35.5301	0.6.8
ns	iâf	n	fruit	!		Ryszard Derdzinski, PPW	GL/38.1901	0.6.9
n	ial	n	?cry, shout				EtyAC/YAM.009	
n	ialla-	vb	to call				EtyAC/YAM.006	
n	iant	n	yoke		1		Ety/YAT.015	
ns	ialt	n	yoke	^			Ety/YAT.015	0.6.8
ns	ialtha-	vb	to yoke, ⚠️join	^			GL/26.0604	0.6.8
n	-ian(d)	suf	-land					
s	-ian(d)	suf	-land, country				Let/382.2609	
ns	ianna-	vb	to join, connect	!		Paul Strack	GL/36.6901	0.6.8
ns	iannen	adj	joined, connected	!		Paul Strack	GL/36.8201	0.7.8
n	ianw	n	bridge		1		Ety/YAT.017	
s	iant	n	bridge				AotM/062.5701-2	
s	Iant Iaur	place-name	Old Bridge				SA/iant.004	
s	i arben na megil and	phrase	Knight of the Long Sword				PE17/147.1701	
n	Iaros	place-name					Ety/YAR.024	
n	Erion	masc-name	Eldest				TI/125.3713	
n	Iaur	masc-name	Eldest				TI/125.3705	
s	Iarwain	masc-name	Old-young				LotR/1114.0208	
s	Iarwain Ben-adar	masc-name	Oldest and Fatherless				LotR/0265.1912	
s	iâth	n	fence					
s	iath	n	fence				SA/echor.003-1	
s	Iathrim	collective-name	*People of the Fence				WJ/378.1904	
n	iau¹	n	corn				Ety/YAB.007	
n	iau²	n	ravine, cleft, gulf		1		Ety/YAG.023	
s	iand	adj	wide		1		PE17/115.1710	
s	iaun	adj	wide, extensive, large, roomy, vast, huge				PE17/042.2811	
n	iaun	n	holy place, fane, sanctuary				Ety/YAN.011	
n	iaur	adj	ancient, old(en)				Ety/GENG-WĀ.025	
s	iaur	adj	old				RC/523.0801	
ns	iaust	n	crop, *yield, produce; ⚠️corn	^			GL/38.1601	0.6.8
ns	iav-	vb	to produce, yield, bear fruit	^			GL/26.5501	0.6.8
n	dannas	n	autumn		1		PM/135.4206	
s	iavas	n	autumn				LotR/1107.4306	
ns	iavren	adj	fertile	^			GL/38.1502	0.6.8
s	i chend	phrase					PE23/138.3403	
s	i chîn Húrin	phrase	*the children of Húrin				VT50/05.3400	
s	íd	adv	extremely, very	|	1		PE17/112.1301	
n	Îdh	fem-name	Rest				Ety/EZDĒ.016	
s	Îdh	fem-name	Estë, (lit.) Rest, Repose, Peace				PE19/092.4015	
s	îdh	n	rest, repose, peace, tranquility				PE19/091.1603	
n	idher	n	thoughtfulness		1		Ety/ID.033	
ns	idhor	adj	thoughtfulness	^			Ety/ID.033	0.6.5
s	ídh(r)a-	vb	to long for, desire	|	1		PE17/112.1413	
n	idhren	adj	pondering, wise, thoughtful				Ety/ID.029	
n	idhrin	n	year, *(lit.) year-circle		1		Ety/RIN.012	
ns	idhrinn	n	year, *(lit.) year-circle	^			Ety/RIN.012	0.6.5
n	Idril	fem-name					Ety/ID.037	
s	Idril	fem-name					LBI/Idril.001	
n	-iel¹	suf	daughter; feminine suffix				Ety/PHIR.051-2	
s	-iel¹	suf	daughter; feminine suffix				PE17/023.2507	
n	-iel²	suf	adjective suffix	#			Ety/LÁWAR.040-3	
s	-iel²	suf	adjective suffix	#			S/235.3205-3	
s	-iel³	suf	past-active-participle				PE22/152.1701	
n	-ien	suf	feminine ending	*				
s	-ien	suf	feminine ending				PE17/170.2902	
n	iest	n	wish				Ety/YES.007	
ns	iesta-¹	vb	to begin	!		Fiona Jallings		0.6.9
ns	iesta-²	vb	to wish	!		Fiona Jallings, FJNS		0.6.9
ns	iestor	n	first day of the new year	!		Elaran		0.7.9
s	îf	n	cliff, sheer descent				PE17/092.4310	
n	ifant	adj	aged, having lived long, (lit.) year-full				Ety/GENG-WĀ.028	
s	ifant	adj	*aged				WJ/192.0309	
s	i glinn hen agorer Edain mi Velerian, ach hí in Ellath îr ed epholar	phrase	*this song Men made in Beleriand, but now the Elves alone (?remember) it				VT50/05.13035	
n	-il	suf	feminine suffix					
n	-(r)il	suf	feminine agent				Ety/BARÁD.051-1	
s	-il	suf	feminine suffix				SA/heru.012-2	
s	il	adj	*all				VT44/28.1202	
s	ilaurui	adj	*daily				VT44/28.1101	
ns	ilhad	pron	everywhere	!		Fiona Jallings, FJNS		0.7.0
ns	illad	n	everything	!		Elaran		0.6.9
ns	illadui	adj	general	!		Fayanzār		0.6.9
ns	ilnad	pron	everything	!		Fiona Jallings, FJNS		0.7.0
ns	ilphen	pron	everyone	!		Fiona Jallings, FJNS		0.7.0
ns	ilu	n	universe, the whole, cosmos	!		Paul Strack		0.8.01
n	im	pron	I				TI/182.1801	
s	im¹	pron	I, I myself; reflexive, self(same)				LB/354.3203	
s	im²	prep	between				S/123.0301	
n	imm	n	dell, deep vale				EtyAC/IMBE.008	
s	im³	n	valley	†			VT42/18.1205-1	
s	i mbair en Ndengin	phrase	the houses of the Slain				PE17/097.2400	
n	Imbe	masc-name	Ingwë	-†			EtyAC/ING.027	
s	im Elrond echanthel	phrase					VT47/38.0808	
ns	imeneth	n	namesake, (lit.) same name	!			GL/32.8201	0.6.5
n	imlad	n	dell, deep vale, glen				EtyAC/IMBE.010	
s	imlad	n	deep valley, narrow valley with steep sides, gap, gully				LotRI/Morgul Vale.005	
n	Imlad Morghul	place-name	Vale of Morghul				SDI1/Imlad Morghul.001	
s	Imlad Morgul	place-name	Morgul Vale				LotR/0694.1411	
ns	imladren	adj	vale like, of the vale	!		Paul Strack	GL/32.9101	0.8.04
n	Imlad-Ringlo	place-name	Ringlo Vale				WR/287.2207	
n	Imladris(t)	place-name	Rivendell				Ety/RIS².045	
s	Imladris	place-name	Rivendell, (lit.) Deep Dale of the Cleft				LotR/0657.4411	
n	Imloth Melui	place-name					WRI/Imloth Melui.001	
s	Imloth Melui	place-name	Lovely or Sweet Flower-valley				LotRI/Imloth Melui.001	
n	im Narvi hain echant	phrase	I Narvi made them				TI/182.1800	
s	im Narvi hain echant	phrase	I, Narvi, made them				LotR/0305.0506	
n	imperative	grammar						
s	imperative	grammar						
n	impersonal verbs and passive voice	grammar						
s	impersonal verbs and passive voice	grammar						
s	imrad	n	path or pass between mountains or trackless forest, *(lit.) valley path				VT47/14.1204	
s	imrath	n	long narrow valley with road or watercourse running through it lengthwise, *(lit.) valley course				RC/558.3201	
s	Imrath Gondraich	place-name	Stonewain Valley				RC/558.3109	
n	-in¹	suf	plural suffix				Ety/NAUK.038-2	
s	-in¹	suf	plural suffix				LotR/0953.2204-2	
n	în	n	year				Ety/YEN.051	
s	în¹	n	year	#			MR/200.2606-1	
s	în²	pron	his, *reflexive possessive = his own				AotM/062.6005	
n	inc	n	guess, idea, notion				Ety/INK.014	
n	inn	n	inner thought, meaning, heart					
n	ind	n	inner thought, meaning, heart				Ety/ID.023	
s	inn	n	some particular purpose or intention of an individual					
s	ind	n	some particular purpose or intention of an individual; heart				MR/305.1701-2	
n	independent pronouns	grammar						
s	independent pronouns	grammar						
ns	indram	n	shock, (lit.) mind-blow	!		Amarwain, NotD		0.8.05
n	ingem	adj	old (in mortal sense), suffering from old age, decrepit, (lit.) year-sick				Ety/GENG-WĀ.009	
n	Inglor	masc-name	*Heart of Gold				Ety/ID.018	
s	Inglor	masc-name					MRI/Inglor.001	
n	Inglorion	masc-name					RSI/Gildor.003	
s	Inglorion	masc-name	*Son of Inglor				LotRI/Gildor.002	
n	ínias	n	annals				Ety/YEN.053	
s	ínias	n	annals				MR/200.2606	
n	Inias Veleriand	proper-name	Annals of Beleriand				LR/202.2504	
s	Inias Beleriand	proper-name	Annals of Beleriand				MR/200.1601	
n	Inias Valannor	proper-name	Annals of Valinor				LR/202.2408	
s	Ínias Dor-Rodyn	proper-name	Annals of Valinor				MR/200.26055	
n	initial [pl] became [bl]	phonetic-rule						
n	initial [s] vanished before spirants	phonetic-rule						
s	initial [s] vanished before spirants	phonetic-rule						
n	initial [θl] sometimes became [fl]	phonetic-rule						
n	initial [w] became [gw]	phonetic-rule					PE22/032.0105	
s	initial [w] became [gw]	phonetic-rule					PE17/041.1006	
n	initial [x-] became [h-]	phonetic-rule					PE22/025.2508	
s	initial [x-] became [h-]	phonetic-rule					PE22/025.2508	
n	initial nasals vanished before stops	phonetic-rule					PE22/029.1801	
s	initial nasals vanished before stops	phonetic-rule					PE17/060.1415	
n	voiceless [j̊], [w̥] became [x], [xw]	phonetic-rule					PE22/029.0412	
s	initial voiceless [j̊] became [x]	phonetic-rule					LotR/1115.0505-2	
s	innas	n	*will				VT44/26.2201	
s	inn dha v’im	phrase	I have a good mind (to do so), (lit.) there is an ‘inn’ in me				PE22/165.2317	
n	Inram	masc-name					WRI/Inram.001	
n	interrogative	grammar						
s	interrogative	grammar						
n	interrogative pronouns	grammar						
s	interrogative pronouns	grammar						
s	in thuin	phrase	*the taps				PE23/138.30075	
n	introduction	grammar						
s	introduction	grammar						
n	inw	adj n	female		1		Ety/INI.017	
ns	inu	adj n	female	^			Ety/INI.017	0.6.5
ns	inwas	n	feminity, womanhood	!		Paul Strack	GL/45.8401	0.6.5
ns	inwathren	adj	feminine	!		Paul Strack	GL/45.8501	0.6.7
ns	io	conj	when	!		Röandil		0.8.09.2
n	io	adv	ago				Ety/YA.060	
ns	-iof	suf	-bearing				GL/38.1304	0.8.10.1
n	iofog	n	fruit drink, cider				TMME/053.1102	
n	iolf	n	brand				Ety/YUL.016	
n	-(i)on	suf	adjectival suffix	#			Ety/TIL.017-2	
s	Iôn	masc-name	Son				WJ/337.3507	
n	-ion¹	suf	son				Ety/YŌ.009	
s	-ion¹	suf	-son				PE17/170.2807	
n	-ion²	suf	-region, -land	*				
s	-on(d)	suf	-region, -land					
s	-ion²	suf	-region, -land				PE17/037.0311	
n	ionn	n	son				Ety/YŌ.008	
s	ion(n)	n	son				AotM/062.6701	
n	iôr	n	course				Ety/YUR.012	
ns	iorbeth	n	archaism, archaic word	!				0.8.02
s	Ioreglon	proper-name		#			PE17/142.0609	
n	Yoreth	fem-name					SD/055.1809	
s	Ioreth	fem-name	Old Woman				LotR/1114.0207	
n	Iorhail	masc-name	Frodo				SD/117.3902	
s	Iorhael	masc-name	Frodo				AotM/062.6602	
s	Iorlas	masc-name					LotRI/Iorlas.001	
s	ioron	n	old man				PE23/139.2511	
ns	íphathred	n	yearfullness, age of person	!		Sami Paldanius		0.6.9
s	-ir	suf	past of intransitive verbs				PE17/126.1807	
s	ir	conj	?when, while				LB/354.2801	
s	î(r)	pron	impersonal plural pronoun				VT50/14.3513	
n	îr	n	*sexual desire				EtyAC/YER.008	
s	ero	adv	*only, alone				VT50/18.0102	
s	îr	adv	*alone		1		VT50/18.0314	
ns	irdh	n	entrails, bowels, innards	^		Paul Strack	PE13/144.3301	0.8.04
s	Íreth	fem-name					MR/182.2405	
s	ir Ithil ammen Eruchín	phrase	*when the Moon, for us, the Children of God				LB/354.2800	
ns	irn	adj	desired, wished for				GL/52.0401	0.8.00
ns	irth	n	beak	^			GL/52.0601	0.6.8
ns	irtha-	vb	to peck				GL/52.0701	0.6.8
s	írui	adj	desirable, lovely				PE17/155.3103	
n	ist	n	lore, knowledge				Ety/IS.027	
n	ista-	vb	to have knowledge				Ety/IS.032	
ns	istanna-	vb	to teach, lecture, explain, (lit.) give knowledge	!	1	Elvishmouse		0.6.9
ns	istoneth	n	teacher (f.), (lit.) knowledge giver	!	1	Elvishmouse		0.6.9
ns	istonor	n	teacher (m.), (lit.) knowledge giver	!	1	Elvishmouse		0.6.9
n	istui	adj	learned				Ety/IS.030	
n	Ithil	n	Moon				Ety/I².016	
s	Ithil	n	Moon				LB/354.2802	
s	Ithilbor	masc-name	*Moon-fist				UTI/Ithilbor.001	
n	ithildin	n	*moon-star				TI/180.4005	
s	ithildin	n	magical alloy that glows in moonlight, (lit.) moon-star				LotR/0317.3401	
n	Ithilien	place-name	*Moon Lands				SDI1/Ithilien.001	
s	Ithilien	place-name	Land of the Moon				LotR/1115.2008	
s	ithron	n	Wizard				Let/448.1012	
s	Ithryn Luin	proper-name	Blue Wizards				PMI/Ithryn Luin.001	
n	iuith	n	use				Ety/YUK.005	
n	iuitha-	vb	to employ				Ety/YUK.007	
n	uilw	n	embers	-	1		EtyAC/YUL.039	
n	iûl	n	embers				Ety/YUL.018	
n	Ivann	fem-name	Fruit-giver				Ety/YAB.015	
s	Ivann	fem-name	Fruit-giver				Ety/YAB.015	
n	Ifonneth	n	September, *Yavanna-ness		1		PM/135.3804	
s	Ivanneth	n	September, *Yavanna-ness				LotR/1110.0601	
n	i vegli vorn	phrase	the black bear				PE22/033.1012	
ns	ivil	n	inside	!		Ellanto		0.8.08
s	Ivonwin	collective-name	Maidens of Yavanna				PM/404.2206	
s	Ivorwen	fem-name					LotRI/Ivorwen.001	
n	Ivrin	place-name					LRI/Ivrin.001	
s	Ivrin	place-name					LT2I/Ivrin.001	
s	Ivriniel	proper-name					PMI/Ivriniel.001	
s	i·Veleglind i eithro en estar i·Chîn Húrin	phrase	*the Great Song that is also called the Children of Húrin				VT50/05.1200	
s	King’s Letter	text						
n	k-series	phonetic-group						
s	k-series	phonetic-group						
s	laba-	vb	to hop	#			UT/060.0704-1	
s	Labadal	masc-name	Hopafoot				UT/060.0704	
ns	laboth	n	hare, *rabbit				GL/52.2801	0.6.9
s	lhach	n	leaping flame		1			
s	lach	n	(leaping) flame				SA/lhach.001	
ns	lach-	vb	to kick	!		Parmandil		0.8.10
s	lacha-	vb	to flame	#			UT/065.2907-1	
s	Lachend	proper-name	Flame-eyed				WJ/384.2905	
s	Lacho calad! Drego morn!	phrase	Flame light! Flee night!				UT/065.2907	
ns	lad	n	nothing, zero	!		Elaran		0.7.7
n	lhad	n	plain	#	1		EtyAC/IMBE.010-2	
s	lad	n	plain, valley				S/292.4205-2	
ns	lad-	vb	to stretch, extend (in length)	!			GL/32.6905	0.6.6
n	laden	adj	flat (and wide)					
n	lhaden	adj	flat (and wide); open, cleared		1		Ety/LAT.019	
s	laden	adj	flat, wide	#			NM/351.4207-2	
ns	ladog	n	tin [metal]				GL/38.6205	0.7.9
s	Ladros	place-name					LBI/Ladros.001	
n	lhae	n	great number		1		EtyAC/LI.015	
ns	lae	n	great number	^			EtyAC/LI.015	0.6.5
ns	lae-	vb	to not be	!	1	Fiona Jallings, FJNS		0.7.0
ns	laed	n	colour, color	!	1	Matt Dinse		0.6.9
ns	laeda-	vb	to refresh, revive	!		Paul Strack	GL/53.2801	0.6.6
n	lhoeb	adj	fresh		1		Ety/LÁYAK.007	
s	laeg	adj	fresh and green, viridis, green (of leaves/herbiage)	†			Let/282.2513	
n	lhoeg	adj	keen					
n	lhaeg	adj	keen, sharp, acute		1		Ety/LAIK.008	
ns	laeg	adj	keen, sharp, acute	^			Ety/LAIK.008	0.6.5
ns	laegas	n	verdure, greenness	^			GL/52.5101	0.6.6
s	Laegel	proper-name					WJ/385.3703	
ns	laeglin(n)	n	greenfinch 	!		Gábor Lőrinczi		0.6.9
s	Legolas	masc-name						
s	Laegolas	masc-name	Green-foliage				Let/282.2303	
n	loer	n	summer		1		PM/135.3702	
s	laer¹	n	summer				LotR/1107.4305	
s	Laer Cú Beleg	proper-name	Song of the Great Bow				LBI/Laer Cú Beleg.001	
n	lhaes	n	babe		1		Ety/LAP.006	
ns	laes	n	babe	^	1		Ety/LAP.006	0.6.5
s	laew	adj	fresh				PE17/159.3005	
n	lhaew	adj	frequent, many		1		EtyAC/LI.019	
ns	laew	adj	frequent, many	^			EtyAC/LI.019	0.6.5
s	Laewen	fem-name					PE17/140.0801	
ns	laeweth	n	freshness	!			GL/23.9401	0.6.6
n	lhagr	adj	swift, rapid		1		Ety/LAK².013	
ns	lagor	adj	swift, rapid	^			Ety/LAK².013	0.6.5
s	leich	adj	sweet	†				
s	laich	adj	sweet				PE17/148.3310	
ns	laidh	adj	horizontal, (lit.) lying flat	!		Ellanto		0.8.09.1
n	lhain	adj	free(d)		1		Ety/LEK.008	
ns	lain	adj	free(d), *liberated	^			Ety/LEK.008	0.6.5
s	lain	n	thread, warp, ‽twine	#			PE17/060.4101-1	
s	lais geledhion	phrase	leaves of trees	†			PE17/097.2700	
s	lala-	vb	to laugh	#			PE17/144.3809	
s	Lalaith	fem-name	Laughter				MRI/Lalaeth.001	
s	lalaith	n	laughter				S/198.1309-1	
ns	lall	n	laugh	!				0.6.6
ns	lallen	adj	funny, amusing	!			GL/24.7101	0.6.6
n	lhalorn	n	elm-tree		1		Ety/LÁLAM.009	
ns	lalorn	n	elm-tree	^	1		Ety/LÁLAM.009	0.6.5
ns	laltha-	vb	to amuse, make laugh	!		Elaran		0.6.6
n	lhalwen	n	elm-tree					
n	lalven	n	elm-tree		1		Ety/ÁLAM.012	
ns	lalweg	adj	cheerful	!		Fiona Jallings, FJNS		0.7.0
n	lham(b)	n	tongue		1		Ety/LAB.007	
s	lam¹	n	(physical) tongue; language				LotR/0307.1405	
n	glamor	n	echo		1		Ety/GLAM.023	
s	lam²	n	echo	#			PM/349.1803	
n	Lamben	place-name	Tongue	-			TI/280.1511	
ns	lamel	n	phonetics	!		Ellanto		0.8.09.2
ns	lamengolu	n	linguistics	!		Ellanto		0.8.09.2
s	lamma-	vb	to echo	?			WJ/192.1304-2	
s	lammad	n	*echoing				WJ/192.1304	
n	Lhammas	proper-name	Account of Tongues, Linguistic History				LR/167.0902	
s	Lammas	proper-name	Account of Tongues				MR/415.2103	
n	Lammasethen	proper-name	Shorter Account of the Elvish Tongues				LR/192.3707	
s	lammen	adj	of tongue, spoken with tongue				PE17/046.2001	
s	Lammoth	place-name	Great Echo				MR/296.3307	
ns	lanad	n	weft, woof	!		Paul Strack	GL/46.6301	0.6.5
s	lanc¹	n	sharp edge (not of tools), sudden end				VT42/08.1211	
s	lanc²	adj	naked				UT/280.1103	
n	lhand	n	open space, level		1		Ety/LAT.024	
n	lhann	adj n	wide; shire		1		Ety/LAD.010	
s	lann	adj	wide, broad	#				
s	land	adj	wide, broad	#			PE17/144.3304-2	
n	Lhandroval	masc-name	Wide-winged				Ety/RAM.046	
s	Landroval	masc-name	Broad Winged				LotRI/Landroval.001	
n	lhanc	n	throat		1		Ety/LANK.006	
s	lang	n	passage; neck				PE17/092.0201	
n	lhang	n	cutlass, sword		1		Ety/LAG.012	
ns	lang	n	cutlass, sword	^			Ety/LAG.012	0.6.5
ns	langan(d)	n	stringed instrument with a neck (lute, guitar, etc.)	!		Vyacheslav Stepanov		0.8.03
ns	lann	n	thin cloth, tissue	!		Fiona Jallings, FJNS		0.7.0
n	lhant	n	clearing in the forest		1		Ety/LAT.028	
ns	lant	n	clearing in the forest	^			Ety/LAT.028	0.6.5
s	lanthir	n	waterfall				PM/349.1802-1	
s	Lanthir Lamath	place-name	Waterfall of Echoing Voices				PM/349.1802	
ns	lanu	n	loom	!		Paul Strack	GL/46.6401	0.6.5
ns	laph	n	loose-end, end of rope, hem of robe				GL/52.3101	0.6.6
n	Dantilais	n	autumn	-			PM/135.4205	
n	lasbelin	n	autumn					
n	lhasbelin	n	leaf-fall, autumn		1		Ety/KWEL.010	
ns	lasbelin	n	leaf-fall, autumn	^			Ety/KWEL.010	0.6.5
n	Lhasgalen	proper-name	Green of Leaf				Ety/LAS¹.020	
s	Lasgalen	proper-name	Green of Leaf				MR/155.3206	
n	lhass	n	leaf		1		Ety/LAS¹.007	
s	las	n						
s	las(s)	n	leaf				Let/282.2309	
ns	last	n	(sense of) hearing	!			GL/38.8901	0.6.5
s	lasta-	vb	to listen, give ear				LB/354.3005	
ns	lastad	n	listening, hearkening, attention	!			GL/49.4501	0.6.5
ns	lastadui	adj	audible	!		Fiona Jallings	GL/38.9001	0.6.5
s	lasto	interj	listen, *hark				LotR/0307.1403-1	
ns	lastor	n	eavesdropper	!	1	Fiona Jallings, FJNS		0.7.0
n	[ei] (sometimes) became [ai] in final syllables	phonetic-rule						
s	later [ei] became [ai] in final syllables	phonetic-rule						
n	lhath	n	thong of (?leather)		1		Ety/LATH.008	
ns	lath	n	thong (of leather)	^			Ety/LATH.008	0.6.5
n	lhathr(ad)a-	vb	to listen in, eavesdrop		1		Ety/LAS².036	
ns	lathr(ad)a-	vb	to listen in, eavesdrop	^			Ety/LAS².036	0.6.5
n	lhathron	n	hearer, listener, eavesdropper		1		Ety/LAS².031	
ns	lathron	n	hearer, listener, eavesdropper	^			Ety/LAS².031	0.6.5
ns	laub	n	shirt				GL/53.1601	0.8.06
s	laud	n	feather	#			PE23/142.3608-2	
ns	laud	n	tide, motion of the sea; ⚠️flood; high tide				GL/41.1001-2	0.8.10
n	laudh	n	licking up (food or drink), gluttonous eating				PE19/045.2604	
s	laudh	n	gluttonous eating	|			PE19/092.3405	
ns	laudh	n	gluttonous eating, [N.] †licking up (food or drink)				PE19/092.3405	0.6.6
n	lhaug	adj	warm		1		Ety/LAW.008	
ns	laug	adj	warm	^			Ety/LAW.008	0.6.5
n	lhaws	n	ringlet		1		Ety/LOKH.006	
ns	laus	n	ringlet	^	1		Ety/LOKH.006	0.6.5
n	lhav-	vb	to lick	#	1		Ety/LAB.018	
ns	lav-	vb	to lick	^			Ety/LAB.018	0.6.5
s	lavan	n	animal				WJ/388.3107	
ns	lavra-	vb	to lap (of animals), suck up				GL/53.3201	0.6.6
ns	law¹	n	sound	!		Fayanzār		0.7.0
ns	law²	adv	not	!	1	Fiona Jallings, FJNS		0.7.0
s	le	pron	thee, you (polite)				LB/354.3201	
ns	leb-	vb	to pick, pluck, take or feel or touch with fingers, cull				GL/53.3401	0.6.6
s	lebdas	n	index finger				VT48/05.4105	
ns	lebem	cardinal	fifteen	!	1	Elaran, Fiona Jallings, FJNS		0.6.9
n	lheben	cardinal	five		1		Ety/LEP.016	
s	leben	cardinal	five				PE17/095.3807	
s	lebenedh	n	middle finger				VT48/05.4107	
n	Lebennin	place-name	Seven Streams				SDI1/Lebennin.001	
s	Lebennin	place-name	Five Rivers				LotR/0750.2907	
s	lebent	n	fourth finger				VT48/05.4109	
n	lhebed	n	finger		1		Ety/LEP.007	
s	leber	n	finger				VT47/10.0803	
ns	leberen	adj	fingered, of fingers	!			GL/53.5301	0.6.6
n	lebethras	n	Gondorian tree		1		WR/176.0805	
s	lebethron	n	Gondorian hardwood, *(lit.) finger tree				LotR/0694.3106	
s	lebig	n	little finger				VT48/05.4113	
n	ledh-	vb	*to go, fare, travel	#			TAI/150.3802-2	
ns	ledhu	n	leaving, departure	!		Vyacheslav Stepanov		0.8.10.23
ns	ledia-	vb	to open; unlock (transitive)	!		Röandil		0.8.03
ns	padol	n	key	!	1	Sami Paldanius		0.6.9
ns	ledil	n	key	!		Paul Strack		0.7.5
n	Lhefneg	place-name	Fifth				TI/312.1801	
s	Lefnui	place-name	Fifth				LotRI/Lefnui.001	
s	legol	adj	[Ilk.] nimble, active, running free	#			S/123.1204-1	
s	Legolin	place-name					S/123.1204	
ns	leidhron	n	liberator, saviour	!			GL/33.7301	0.6.5
ns	leinas	n	freedom, liberty	!			GL/33.6801	0.6.5
n	leithia-	vb	to release					
n	lheithia-	vb	to release, set free		1		Ety/LEK.010	
s	leithia-	vb	to release	#			S/162.0812-1	
n	leithian	n	release from bondage					
n	lheithian	n	release from bondage, release, freeing		1		Ety/LEK.015	
s	leithian	n	release from bondage				S/162.0812	
s	le linnon im Tinúviel	phrase	*to thee I sing, I, Tinúviel				LB/354.3200	
ns	lemas	n	ruin, remains of a destroyed construction	!		Ellanto		0.8.10.23
n	lembas	n	waybread				EtyAC/LEN.004	
s	ledhbas(t)	n	waybread	**	1			
s	lembas	n	waybread, journey-bread				LotR/0369.3910	
ns	lemma-	vb	to beckon, crook the finger	^			GL/53.4801	0.7.0
n	di ngorgoros	phrase	*in deadly fear				EtyAC/NDI.016	
s	le nallon sí di’nguruthos	phrase	here overwhelmed in dread of Death I cry				Let/278.2806	
n	lhend	adj	tuneful, sweet		1		Ety/LIND.020	
ns	lend	adj	tuneful, sweet	^			Ety/LIND.020	0.6.5
ns	lenia-	vb	to sound, make a noise	!			GL/39.7306	0.6.6
ns	lephaen	cardinal	fifty	!		Elaran, Fiona Jallings, FJNS		0.6.9
s	lest	n	girdle				WJ/228.2710-1	
s	Lest Melian	proper-name	Girdle of Melian				WJ/228.2601	
n	lhethril	n	hearer, listener, eavesdropper (f.)		1		EtyAC/LAS².006	
ns	lethril	n	hearer, listener, eavesdropper (f.)	^			EtyAC/LAS².006	0.6.5
