lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
nq	raito	n	fisher	!	1	Helge Fauskanger, NQNT		0.7.0
nq	lingwimo	n	fisherman	!		Helge Fauskanger, NQNT		0.7.0
nq	lingwiremnë	n	fishing	!		NQ-Wiki		0.6.9
mq	lini	pron	(pl.) a good few, several				PE23/103.1006	
nq	linillo	adv	from many places	!		Paul Strack		0.8.11.1
mq	linímen	adv	*aiming at many things	-			PE23/112.2804	
nq	linipsinwa	adj	complex, complicated, convoluted; (lit.) many-threaded	!		Luinyelle		0.8.09.1
nq	linipsinwië	n	complexity, complication, complicatedness; (lit.) many-threadedness	!		Luinyelle		0.8.09.1
nq	linitë	adj	plural	!				0.7.4
mq	linima	adj	of several sorts, of several kinds		1		PE23/106.4404	
nq	linítë	adj	of several kinds, of several sorts	!		Paul Strack	PE23/106.4404	0.8.11.1
eq	linqarassea	adj	[unglossed]				PE16/080.2402	
eq	linqe	n adj	water, stream; flowing, wet				LT1A/Nielíqui.066	
eq	liqin(a)	adj	wet		1		LT1A/Nielíqui.068	
mq	linqe	adj	wet				Ety/LINKWI.003	
eq	linqea	adj	watery				QL/054.5701	
q	linquë¹	n	(leaf of a) hyacinth				PE17/062.0615	
q	linquë²	n adj	light-substance; liquid light, *photons				NM/280.1802	
nq	linquelos	n	hyacinth	!		Parmandil		0.8.11
nq	linquemir	n	hyacinth [jewel]	!		Helge Fauskanger, NQNT		0.7.0
q	linquë súrissë	phrase	*grass in the wind				TMME/184.0100	
nq	linquilea	adj	having many colours	!		ABNW		0.6.9
q	linta	adj	swift				LotR/0377.3003	
eq	linta-	vb	to soothe				QL/054.3601	
nq	linta-	vb	to soothe				QL/054.3601	0.6.6
eq	linta(ta)sarind(e)a	adj	having many willows					
eq	lintasarindea	adj	having many willows				PE14/112.0806	
q	lintië	n adv	swiftness, speed; swiftly, *quickly				PE17/058.3310	
eq	lititinwe	adj	many-starred					
eq	lintitinwe	adj	having many stars, many-starred				LT1A/Tinwë Linto.135	
eq	lintuilinda	adj	many-swallows of autumn				PME/053.8903	
eq	lintuilindórea	adj	of autumn; when many swallows congregate and sing at dawn				PE14/112.0706	
eq	lintu(tu)lussea	adj	having many poplars					
eq	lintutyulussea	adj	having many poplars					
eq	lintyulussea	adj	having many poplars				PE16/080.2202	
mq	lintyulussea	adj	having many poplars				Ety/LI.013	
nq	linvainëa	n	onion, (lit.) many-sheathed	!		Luinyelle, NotD		0.8.07
nq	linwa	n	musical instrument, device for making music	!		Delle		0.8.09.2
mq	linwe	n	short lay	#			TI/103.0101-2	
nq	linya	adj	lean, thin, meagre	!	1	Boris Shapiro, PPQ		0.6.9
mq	linde²	n	pool		1		PE21/10.0502	
mq	linya	n	pool				Ety/LIN¹.004	
eq	linya-	vb	to run or flow smoothly		1		QL/054.3701	
mq	linyenwa	adj	old, having many years				Ety/YEN.006	
nq	lio	adv	much	!	1	Paul Strack		0.6.7
eq	lipil	n	a tiny (fay-)glass		1		LT1A/limpë.022	
eq	poime	n	soap	‽	1		QL/075.5101	
mq	lipsa	n	soap				Ety/LIB².013	
eq	poimine	n	lather, foam; mermaid		1		PME/075.5606	
nq	lipsanë	n	lather	!			PME/075.5606	0.6.5
eq	lipte-	vb	to drip		1		LT1A/limpë.015	
nq	lipta-	vb	to drip	^			LT1A/limpë.015	0.6.6
nq	liptasar	n	dripstone	!		Luinyelle		0.8.03
eq	liqilla	n	(clear) pool		1		PME/054.6303	
eq	liqilta	adj	pellucid		1		PME/054.6305	
eq	liqis	n	clarity, transparence, limpidity				LT1A/Nielíqui.070	
nq	liquis	n	clarity, transparence, limpidity				LT1A/Nielíqui.070	0.6.6
nq	liquisinda	adj	sober, clearheaded	!		Αγωνιζῆς		0.8.10.23.1
eq	liqistea	adj	transparent				QL/054.6101	
nq	liquistëa	adj	transparent, *clear				QL/054.6101	0.6.6
eq	liri-	vb	to sing				QL/054.6601	
mq	lin-	vb	to sing	|	1		Ety/GLIN.004	
mq	lir-	vb	to sing, chant	#			Ety/GLIR.025	
q	lir-	vb	to sing	#			PE17/094.0611	
q	liralë	n	merry singing				PE22/138.0513	
nq	lirda	n	stanza, verse, (lit.) a product of singing	!		Luinyelle		0.8.10
eq	lirilla	n	lay, song		1		LT1/047.3110	
q	lírë	n	song				LotR/0377.3404	
eq	Lirillion	proper-name					QL/036.4801	
eq	Lirillo	masc-name					LT1A/Lindelos.038	
mq	liru-	vb	to sing (gaily)				PE22/097.1611	
q	liru-	vb	to sing				PE22/138.0602	
mq	liruima	adj	able to be sung				PE22/111.2608	
mq	lirule	n	merry song				PE22/110.2302	
eq	ambarin	n	lark		1		PE13/110.2005	
q	aimenal	n	lark	-	1		MR/252.3506	
q	lirulin	n	lark				MR/238.2309	
mq	liruste	n	singing, chant		1		PE22/110.1706	
nq	lirusta	n	singing, chant	^			PE22/110.1706	0.6.5
mq	lirustea	adj	fit for singing, to be sung				PE22/111.0701	
eq	-lis	suf	noun suffix	#			QL/029.2001-2	
eq	ile	n	honey		1		PE13/149.7303	
mq	lis	n	honey				Ety/LIS.004	
q	lís	n	honey				PE17/154.0103	
nq	liscemorva	n	sweet potato	!		Luinyelle		0.8.12.1
nq	liscornë	n	any sweet fried bread, doughnut	!		Orondil		0.8.09.2
eq	liske	n	sedge, reeds				LT2A/Arlisgion.037	
mq	liske	n	reed				PE19/051.4109	
mq	lilis(se)	adv	*in many places					
mq	lisse	adv	*in many places				PE23/111.2911	
eq	líse	adj	sweet		1		GL/39.9105	
q	lissë¹	adj	sweet				LotR/0377.3103	
eq	lis	n	grace, blessing		1		PME/055.0807	
q	lissë²	n	grace				VT44/18.3902	
eq	lísele	n	sweetness		1		QL/055.0601	
nq	lisselë	n	sweetness	^			QL/055.0601	0.6.6
nq	lissimat	n	dessert, (lit.) sweet-meal	!		Luinyelle		0.8.09.1
nq	lissimatta	n	sweet, piece of confectionary	!		Valerie		0.8.09.1
nq	lissimbas	n	(sweet) cake (eaten as dessert)	!		Luinyelle		0.8.09.2
eq	sutya-	vb	to sweeten, soothe		1		QL/087.0701	
nq	lista-	vb	to sweeten, make sweet	!			QL/087.0701	0.6.8
eq	listanelto in otso qarda	phrase	*they blessed the great evil				PE15/32.1400	
eq	listea	adj	full of grace, blessed		1		PME/055.0901	
eq	listevoite	adj	full of grace, blessed		1		PME/055.0902	
eq	listya-	vb	to bless		1		PE15/32.1401	
nq	lita-	vb	to multiply	!		Ránatar		0.8.04.2
q	Litany of Loreto	text						
mq	litse	n	sand				Ety/LIT.003	
nq	litsëa	adj	sandy; granular, gritty	!		Röandil		0.8.04.3
nq	litsëon	n	sandstone	!		Luinyelle, Orondil		0.8.03
nq	littë	n	ash	!		Helge Fauskanger, NQNT		0.7.6
nq	liv-	vb	to anoint	!		Helge Fauskanger, NQNT		0.7.0
nq	líva	n	pear	!		Luinyelle		0.8.12.1
q	liyúmë	n	host				VT48/32.0509	
mq	-lka	suf	*amount, quantity	*			PE23/108.1301-2	
eq	-lle	suf	diminutive	#				
eq	-lla	suf	diminutive	#			QL/055.8601-2	
q	-ldë²	suf	feminine agent				PE17/069.1706	
q	-llë¹	suf	feminine agent				PE17/069.1613	
mq	-l(de)	suf	like, in the same way/manner		1			
q	-llë⁴	suf	like, in the same way/manner	*			PE17/074.0707-2	
mq	-lli(ni)	suf	many, number(s)					
eq	-llo	suf	from, out of; ablative suffix				PE14/046.0901	
mq	-ello	suf	ablative element					
mq	-llo	suf	from; ablative element				EtyAC/LŌ.010	
q	-llo	suf	(movement) from; ablative suffix				PE17/062.1807	
eq	-lukse	suf	-times		1		QL/056.7301	
eq	-llume	suf	-times				PE14/051.1301	
mq	-llume	suf	time				PE23/109.0309	
eq	mea-	pref	*our; 1st pl. exclusive possessive				PE14/054.0501	
mq	-mma	suf	*our (exclusive)				PE23/081.1003	
q	-mma²	suf	our (exclusive)		1		PE17/057.2902	
q	-lma¹	suf	our (exclusive)				PE17/130.3116	
q	-mmë²	suf	we (exclusive)		1		PE17/057.2202	
q	-lmë¹	suf	we (exclusive)				PE17/013.4202	
mq	ló¹	prep	ablative element				EtyAC/LŌ.011	
q	ollo	prep	away from		1			
q	ló	prep	(away) from; by agent [of]				VT49/24.1910	
mq	ló²	n	night, a night		1		Ety/DOƷ.004	
eq	loa	n	life		1		QL/052.3001	
mq	loa	n	year	#			PE22/124.1117-2	
q	löa	n	(seasonal) year, (lit.) (time of) growth, blooming				CPT/1296.3301	
nq	löacasta	n	season, (lit.) year-quarter	!	1	Sami Paldanius		0.6.9
nq	löasta	n	season, (lit.) year-part	!		Paul Strack		0.8.04.1
q	Löa Yucainen	text						
q	löa yucainen avar Anduinë sí valútier	phrase	twenty years have flowed away down the Long River				CPT/1296.3200	
nq	loc-	vb	to loop, curl, ⚠️bend	!		Luinyelle		0.8.04.3
eq	locative	grammar					PE16/113.2608	
mq	locative	grammar					PE21/50.0901	
q	locative	grammar					PE21/50.0901	
nq	locco	n	ringlet	!	1	Boris Shapiro, PPQ		0.6.9
q	lócë¹	n	bight, bend, curl of hair				PE17/160.2106	
q	locin	adj	bent				PE17/160.2104	
q	loëndë	n	mid-year (Númenórean calendar), *(lit.) year-middle				LotR/1108.2409	
q	loi-	pref	mistaken, mistake in ...				PE17/151.2604	
q	loica	adj	failing, short, inadequate				PE17/151.2512	
q	loicarë	n	mistaken action				PE17/151.2607	
eq	kaivo	n	corpse		1		MC/214.0202	
q	loico	n	corpse, dead body				MC/223.1802	
q	loicolícuma	n	corpse-candle				MC/222.1702	
q	loima	n	mistake				PE17/151.2502	
eq	loima	adj	parched, dry		1		QL/056.5101	
q	loiparë	n	mistake in writing				PE17/151.2701	
nq	loipat-	vb	to misstep	!		Luinyelle		0.8.10
q	loiquetë	n	mistake in speech				PE17/151.2610	
nq	loire	n	infusion, ⚠️tea	!		Luinyelle		0.8.10.23
q	loita-	vb	to miss, fail, fall short of (transitive)				PE17/151.2505	
eq	loite	adj	fresh		1		QL/041.7601-2	
nq	loives-	vb	to misinform	!		Arael		0.8.12.1
eq	laksa	n	tress		1		PE14/117.0914	
mq	lokse	n	hair				Ety/LOKH.003	
eq	lokta-	vb	to sprout, bud, put forth leaves or flowers		1		LT1A/Lindelos.084	
nq	lolóca-	vb	to crawl	!		Tamas Ferencz, VQP		0.6.9
eq	lom-	vb	to hide, lurk		1		LT1A/Hisilómë.046	
nq	lóma	n	moss	!		Orondil		0.7.9
q	lo Manwë	phrase	*from (by agency of) Manwe				VT49/24.3005	
nq	lómaril	n	jade	!		Valarie		0.8.02
eq	lomba	adj	secret		1		LT1A/Hisilómë.049	
q	lomba	adj	blind	|			PE22/153.4110	
nq	lomba	adj	blind				PE22/153.4110	0.6.5
eq	lóme	n	dusk, gloom, darkness; shadow, cloud				LT1A/Gwerlum.076	
mq	lóme	n	night, night-time, shades of night, gloom				Ety/DOƷ.008	
q	lómë	n	night, dimness, twilight, dusk, darkness				Let/308.0803	
eq	lómea	adj	*gloomy	#			PE16/147.0803	
q	lómëa	adj	shadowed, gloomy	#			LotR/1131.0905-1	
q	Lómëanor	place-name	Gloomyland				Let/448.3202	
mq	morilinde	n	nightingale		1		Ety/MOR.020	
mq	lómelinde	n	nightingale				Ety/DOƷ.061	
q	lómelindë	n	nightingale, (lit.) dusk-singer				MR/172.2606	
q	lomentie	n	?away-journey, departure				PE22/168.1504	
eq	lómina	adj	shadowy		1		QL/055.5401	
q	Lóminórë	place-name	*Echoing Land				WJ/145.2902	
q	Lómion	masc-name	Son of Twilight				S/133.3611	
nq	lómivehtë	n	night life	!		NQ-Wiki		0.6.9
nq	lomya-	vb	to blind	!		Echuidor		0.8.10.23
q	lón(ë)	n	deep pool, river-feeding well					
q	lú(n)	n	*deep pool					
q	lóna	n	(deep) pool, mere, river-feeding well				PE17/136.3508	
nq	lóna	adj	soaked, drenched	!	1	Tamas Ferencz		0.6.9
mq	londe	n	road (in sea), fairway, entrance to harbour; gulf				Ety/LOD.021	
q	londë	n	(land-locked) haven				SA/londë.001	
q	londië	n	harbourage	#			PE17/028.1604-2	
mq	lóna¹	n	island, remote land difficult to reach		1		Ety/AWA.032	
q	lónë	n	*isle	#			S/260.1805-2	
eq	long final vowels were shortened	phonetic-rule					PE12/004.3002	
mq	long final vowels were shortened	phonetic-rule					PE19/057.1701	
q	long final vowels were shortened	phonetic-rule					PE17/076.2012	
mq	long perfect	grammar					PE22/104.1601	
q	long perfect	grammar					PE22/104.1601	
eq	long syllabic [ḹ], [ṝ] became [al], [ar]	phonetic-rule					PE12/011.1200-1	
eq	long syllabic [ṇ̄] became [a] + homorganic nasal	phonetic-rule					PE12/011.1200-3	
eq	long-vowels	phonetic-group					PE12/003.2301	
mq	long-vowels	phonetic-group					PE19/053.2101	
q	long-vowels	phonetic-group					LotR/1116.3704	
eq	long vowels shortened before consonant clusters	phonetic-rule						
mq	long vowels shortened before consonant clusters	phonetic-rule						
q	long vowels shortened before consonant clusters	phonetic-rule						
eq	lopo-	vb	to gallop, run (of animals)				QL/056.1201	
nq	lop-	vb	to run (of animals), gallop, *lope				QL/056.1201	0.6.6
eq	lopeta-	vb	to amble, lop				QL/056.1301	
nq	lopeta-	vb	to amble, ⚠️lop				QL/056.1301	0.8.10
eq	lapatte	n	rabbit		1		GL/52.2805	
mq	lopo	n	rabbit		1		PE21/10.0605-1	
q	lopoldë	n	rabbit	#			NM/335.0103	
mq	lopotun	n	rabbithole					
mq	lopotundo	n	rabbithole				PE21/10.0605	
eq	lor-	vb	to slumber				LT1A/Lórien.010	
mq	lor-	vb	to sleep	#			VT27/07.1304	
eq	lorda	adj	slumbrous, drowsy				LT1A/Lórien.013	
nq	lorda	adj	slumbrous, drowsy, *sleepy				LT1A/Lórien.013	0.6.5
mq	lóre	n	slumber				Ety/LOS.011	
q	lórë	n	dream				Let/308.0309	
q	Lórellin	place-name	*Dream Pool				MRI/Lórellin.001	
eq	fúmelot	n	poppy					
eq	fumella	n	(red) poppy, *(lit.) flower of sleep		1		LT1/074.3201	
nq	lórelot	n	poppy, *(lit.) flower of sleep	!			LT1/074.3201	0.6.5
eq	Lórien	proper-name	King of Dreams				GL/18.2902	
mq	Lórien	proper-name					Ety/LOS.007	
q	Lórien	proper-name	*Dream Lands				MRI/Lórien.001	
mq	lorna	adj	asleep				Ety/LOS.013	
nq	lornata-	vb	to put to sleep	!				0.8.04
nq	lornatála	adj	sleep-inducing	!		Helge Fauskanger, NQNT		0.7.0
eq	fanta-	vb	to fall asleep, go dazed, swoon		1		PE16/143.0301	
nq	lorta-	vb	to faint, swoon, become dazed	!			PE16/143.0301	0.6.5
eq	fansa	n	swoon		1		QL/037.5201	
nq	lortalë	n	swoon, faint, dizziness	!			QL/037.5201	0.6.5
nq	loru-	vb	to fall asleep	!		Paul Strack		0.6.5
mq	olos(se)	n	snow, fallen snow	†	1		Ety/GOLÓS.003	
q	lossë¹	n adj	snow, fallen snow; snow-white, snowy				PE16/096.0801-1	
eq	losse	n	rose; (white) flower				LT2A/Lôs.030	
mq	losse	n	(white) blossom, flower				Ety/GOLÓS.039	
q	lossë²	n	inflorescence (of white flowers)				PE17/160.3705	
eq	lossa	adj	white	#	1		MC/213.3302	
q	lossëa	adj	snowy, (snow) white				PE17/071.0409	
eq	losselie telerinwa	phrase	the white people of the shores of Elfland				MC/216.0200	
q	losselië telerinwa	phrase	*the white people of the shores of Elfland				PE16/096.0800	
eq	lossiattea	?	[unglossed]				PE16/147.2703	
eq	lóto-	vb	to bloom		1		PE16/057.2802	
q	losta-	vb	to bloom				PE17/026.2005	
nq	lóta-	vb	to infuse, soak	!		Luinyelle		0.8.10.23
eq	lotarwa	n	garden				QL/055.8401	
nq	lotarwa	n	[flower] garden	!			QL/055.8401	0.6.8
eq	lóte	n	flower, bloom, blossom				LT1A/Lindelos.122	
mq	lóte	n	(large single) flower				Ety/LOT(H).004	
q	lótë	n	flower, single blossom				PE17/026.1815	
eq	lótea	adj	full of blossom				QL/056.0101	
nq	lótëa	adj	full of blossom, *blooming, flowering				QL/056.0101	0.6.6
nq	lótecas	n	vase, (lit.) flower-vessel	!		Echuidor		0.8.10.23
eq	lótefalmarínen	phrase	with waves crowned with flowers				MC/220.4000	
nq	lótelas	n	petal, (lit.) flower-leaf	!		Paul Strack		0.8.08
eq	lotella	n	floret				QL/055.8601	
nq	lotella	n	floret				QL/055.8601	0.6.7
eq	lóteqilna	adj	broidered with flowers				PME/056.0610	
eq	Lóter Kuluinai	collective-name					PE13/104.2200	
eq	Veneste	fem-name		-			QL/036.4001	
eq	Lotesse	fem-name					LT1A/Erinti.040	
eq	Kalainis	proper-name	May		1		LT1A/Erinti.135	
eq	Lotession	proper-name	May		1		QL/056.0301	
eq	Lunde Kalaina	proper-name	May		1		QL/056.7004	
eq	Lunde Lótea	proper-name	May		1		QL/056.0106	
mq	Lótesse	n	May, *(lit.) Flower-ness				PM/134.0801	
mq	Nótuile	n	May, *After-spring		1		PM/135.3002	
q	Lótessë	n	May, *(lit.) Flower-ness				LotR/1110.0305	
eq	lotóre	n	blooming, flowering, best time, flower				QL/055.8801	
eq	lotórea	adj	flourishing				QL/055.9001	
eq	tetl	n	small flower		1		PME/092.0710	
q	lottë	n	small flower					
q	lotsë	n	small (single) flower				PE17/160.3315	
eq	lukso	n	mud		1		QL/056.9001	
nq	loxo	n	mud	^		Paul Strack	QL/056.9001	0.6.6
eq	luksor	n	swamp, bog		1		PME/056.9306	
nq	loxor	n	swamp, bog	^		Damien Bador	PME/056.9306	0.6.9
nq	lóya-	vb	to leave (from something: a place, a thing)	!		Arael		0.8.08
eq	loyo-	vb	be thirsty (impers.)		1		QL/056.5001	
eq	-lta	suf	?causative				QL/076.0701-2	
q	-ltya	suf	theirs					
q	-lta	suf	their				PE17/190.2709	
q	-ltë	suf	they				PE17/075.4403	
mq	lu-	vb	to be heavy, be sad				PE22/102.1812	
eq	lú	n	24 hours, day				PME/056.8605	
mq	lú	n	time, occasion				Ety/LU.014	
eq	luk-	vb	to pull				PE16/134.7101	
nq	luc-	vb	to haul, drag, [ᴱQ.] pull (behind)				PE16/134.7101	0.6.5
nq	lúcëarwa	adj	enchanting, attractive	!		NQ-Wiki		0.6.9
mq	luhta-	vb	to enchant				Ety/LUK.018	
mq	kuv-	vb	to bow				PE22/102.1413	
q	luhta-	vb	to bow				VT47/35.3309	
eq	luhtu	n	magic, spell				PE13/163.4501	
nq	luhtu	n	magic, spell				PE13/163.4501	0.6.8
nq	luhtya-	vb	extinguish, *quench	!		Helge Fauskanger, NQNT		0.7.0
nq	luicarnë	adj	purple	!		Helge Fauskanger, NQNT		0.7.0
eq	lúle	n	blue stone, sapphire		1		QL/057.0101	
nq	luilë	n	sapphire, blue stone	^			QL/057.0101	0.6.5
eq	lúto	n	flood		1		LT1A/Alqaluntë.032	
mq	ulunde	n	flood				Ety/ULU.012	
q	luimë	n	flood, floodwater, flooded land; flood tide, high tide				VT48/23.1501	
eq	luin	adv	ago		1		QL/056.6301	
eq	luina	adj	ago		1		QL/056.6201	
mq	luina	adj	pale	-			EtyAC/LUY.003	
eq	luina penwa	phrase	over, agone				QL/073.3301	
eq	lúne	adj	blue, deep blue				LT1A/Nielluin.055	
mq	lúne	adj	blue		1		Ety/LUG².005	
q	luinë	adj	blue				LotR/0377.3302	
q	Luinil	proper-name	*Blue Star				MR/435.0201	
q	luinincë	adj	bluish	#			VT48/18.1204	
eq	ningon	n	lapis lazuli					
eq	nindon	n	lapis lazuli		1		PME/066.3504	
nq	luinion	n	lapis lazuli, (lit.) blue-rock	!		Orondil, Paul Strack	PME/066.3504	0.8.03
nq	luinyellë	n	bluebell	!		Tamas Ferencz		0.6.9
q	luita-	vb	to flood, inundate, drench				VT48/23.1408	
nq	luitë	adj	melancholic, (lit.) habitually being sad	!		Luinyelle		0.8.04.3
mq	lúke	n	enchantment				Ety/LUK.016	
eq	lúke	n	slime		1		PME/056.9303	
eq	lúkima	adj	slimy				QL/056.9201	
eq	luksima	adj	fleeting, fading, temporary				QL/056.6401	
eq	lukta	n	period		1		QL/056.6501	
eq	lúlea	adj	sapphirine				QL/057.0201	
nq	(lu)lútië	n	cruise, (lit.) floating/sailing about	!		Röandil, NotD		0.8.06
nq	lúma	n	clock	!		Petri Tikka, PPQ		0.6.9
q	lumba	adj	gloomy				PE17/072.1413	
eq	tarva²	adj	tired					
eq	tarwa²	adj	tired		1		PE13/161.4402	
mq	lumba	adj	weary				EtyAC/LUB.003	
q	Lumbar	proper-name	?Shadow Home				MR/435.0203	
nq	lumbarya-	vb	to tire, wear out	!		Sanwë		0.8.12.1
nq	lumbata-	vb	to tire, wear out	!		Arael		0.8.12.1
eq	lómin	n	shade, shadow		1		LT1A/Hisilómë.043	
mq	lumbe	n	gloom, shadow				Ety/LUM.003	
eq	Lumbi	place-name					LT2/279.3103	
eq	lumbo	n	dark lowering cloud				LT1A/Luvier.031	
q	lumbo	n	cloud; gloom, dark, shade				MC/222.2003	
q	lumbulë	n	dark shadow, heavy shadow; deep in shadow				LotR/0377.3805	
eq	lúme	n	time				PE14/051.1303	
mq	lúme	n	time, hour				Ety/LU.003	
q	lúmë¹	n	time, period of time, hour				Let/265.0109	
q	lúmë²	n	darkness				MC/222.2502	
eq	lúmia	adj	pertaining to time, temporal		1		QL/056.7601	
nq	lúmëa	adj	pertaining to time, temporal	^			QL/056.7601	0.6.6
eq	lúmen	n	year, period		1		PME/056.8505	
mq	lumenyáre	n	*history				Ety/NAR².011	
mq	lúmeqenta	n	history, chronological account				Ety/LU.006	
mq	lúmeqentale	n	history				Ety/KWET.035	
mq	lúmeqentalea	adj	historical				Ety/LU.012	
q	lúmequentalëa	adj	historical				PE18/008.0701	
nq	lúmesar	n	age (of long-lasting objects), (lit.) time-tally	!		Luinyelle		0.8.10.23.1
q	lumincë	adv	a little while				CPT/1296.3605	
nq	lúmincë	n	minute, moment	!		Elaran	CPT/1296.3605	0.7.0
mq	lumna	adj	lying heavy, burdensome, oppressive, ominous				Ety/DUB.012	
mq	lumna-	vb	to lie heavy, be heavy				Ety/DUB.018	
mq	lóna²	adj	dark		1		Ety/DOƷ.047	
q	lúna	adj	*dark				PE17/022.4204	
q	Lúnaturco	place-name	?Dark Stronghold				PE17/022.4201	
q	luqua	n	heavy transport wain					
q	lunca	n	heavy transport wain				PE17/028.4309	
eq	lúnelinqe	adj	flowing; *blue-water				MC/213.2501	
eq	lunga(na)-	vb	to sag, bend (down), hang heavy, lean				MC/214.0602	
nq	lungië	n	heaviness, gravity	!		NQ-Wiki		0.6.9
eq	lunga	adj	heavy					
eq	talka²	adj	heavy		1		QL/088.4801	
eq	lungo	adj	heavy				PE13/163.4801	
mq	lunga	adj	heavy; fraught		1		Ety/LUG¹.005	
q	lungo	adj	heavy	#			VT47/19.1205-1	
mq	Lunguma	masc-name	Heavy Hand				PE21/41.1501	
q	Lungumaqua	masc-name	Heavyhand					
q	Lungumá	masc-name	Heavyhand				PE23/144.0111	
q	lungumaitë	adj	heavy-handed				PE17/162.0112	
eq	talme	n	weight (abst.)		1		QL/088.5201	
nq	lungumë	n	weight, heaviness	!			QL/088.5201	0.6.8
nq	luhta-	vb	to weigh, balance	!	1	Parmandil, Vëannë		0.8.12.1
nq	lungunta-	vb	to weigh [trans.], balance [on scales]; (lit.) to en-scale	!		Arael		0.8.12.1
eq	talante	n	scales		1		PME/088.6209	
nq	lunguntë	n	scales	!			PME/088.6209	0.6.8
eq	lungwe	?	[unglossed]				PE16/145.3401	
nq	lungwë	n	pound	!		Helge Fauskanger, NQNT		0.7.0
mq	Lunoronti	place-name	Blue Mountains				Ety/LUG².014	
nq	luntala	n	raft, floater	!		EruannoVG		0.8.10.1
eq	lunte	n	ship, boat				LT1A/Alqaluntë.024	
mq	lunte	n	boat				Ety/LUT.005	
q	luntë	n	boat				PE18/099.2209	
nq	lunwa	n	fin, (lit.) swim-thing	!		Arael		0.8.07
mq	lúpe	n	plume				PE22/063.1704	
mq	luppo	n	clumsy piece or lump				PE19/045.3205	
q	luppo	n	clumsy piece or lump				PE19/092.0412	
nq	lupsë	n	nugget, (small) chunk, clump, tidbit	!		Orondil		0.8.05
nq	lur-	vb	to frown, scowl	!		Luinyelle		0.8.12
nq	lurco	n	frown, scowl	!		Luinyelle		0.8.12
eq	lúre	n	dark weather, bad weather				LT1A/Luvier.035	
nq	lúrë	n	dark weather, bad weather				LT1A/Luvier.035	0.8.01
