lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
g	luis	n	florescence, blooming		1		GL/54.9201	
g	-loth	suf	-grown				GL/54.8901	
g	Loth	place-name	Flower, Rose				LBI/Loth.001	
g	lôs	n	flower		1		GL/40.2602	
en	loth	n	flower, lily				LB/149.0501	
g	Lothengriol	place-name	Lily of the Valley, Flower of the Plain				GL/32.9108	
en	Loth-a-ladwen	proper-name	Lily of the Plain				LB/149.0603	
g	lothli	n	floret		1		GL/54.9001	
g	Lothlim	collective-name	People of the Flower				LT2/196.4101	
g	lu	n	occasion, time				GL/55.0901	
en	lhû	n	[unglossed]				PE13/149.3901	
g	lub	n	fat, fat flesh		1		GL/55.1401	
en	lhub	n	fat		1		PE13/149.4501	
g	lubi	adj	corpulent		1		GL/55.1501	
g	lûtha-	vb	to pass (of time); to come to pass, occur		1		GL/55.1001	
g	lûda-	vb	to bloom, grow		1		GL/55.1901	
g	lûgi	n	a wind, a twist; guile, deceit		1		GL/55.2001	
g	lui	n	blueness, livor, livid mark				GL/55.2801	
g	luin²	adj	blue					
g	luim	adj	blue		1		GL/55.2701	
g	luin¹	adj adv	gone, past; ago		1		GL/51.4001-2	
g	luista-	vb	to be thirsty; to parch, dry up		1		GL/55.2401	
g	luista nin	phrase	I am thirsty				GL/55.2403	
g	luithon	n	sky		1		GL/55.2901	
g	lul-	vb	to sing, hum a lullaby		1		GL/55.3301	
g	lulwi	n	a lullaby				GL/55.3401	
g	lôm	n	gloom, shade		1		GL/54.7301	
g	glum²	n	cloud					
g	lum	n	cloud				GL/55.3601	
en	lhom	n	shadow		1		PE13/149.3301	
g	lûm	n	time		1		GL/55.1101	
g	Lumfod	place-name	Gloomy End				GL/55.4201	
g	lumbri	n	foul weather		1		GL/55.3801	
g	lómin	adj n	shady, shadowy, gloomy; gloom(iness)		1		GL/54.7501	
g	lumba	adj	overcast					
g	lumbrin	adj	overcast		1		GL/55.3901	
en	lung	n	heavy					
g	lung	n	heavy; grave, serious				GL/55.4401	
en	lhung	n	heavy		1		PE13/122.1801	
en	Lungorthin	masc-name	Lord of Balrogs				LBI/Lungorthin.001	
g	lungra-	vb	to weigh, bear on, hang heavy				GL/55.4501	
g	lunta	n	ship		1		GL/55.1801	
g	luntha-	vb	to balance, weigh				GL/55.4601	
g	lunthang	n	balance, scales				GL/55.4701	
g	lur-	vb	to frown, scowl				GL/55.5101	
g	lûr	n	slumber				GL/55.4901	
g	lurc	n	a frown, scowl				GL/55.5201	
g	humethla	n	(red) poppy					
g	humloth	n	(red) poppy					
g	hum(i)los	n	(red) poppy		1		GL/49.8201	
g	lust	n	weather; tide; time		1		GL/39.5402	
en	lhuth	n	magic, spell					
g	thoth	n	spell, evil enchantment of magic		1		GL/73.4801	
en	luith	n	magic, spell		1		PE13/149.6101	
g	curuthli	n	enchantments, sorcery		1		GL/28.1801	
g	Luthany	place-name	England, (lit.) Friendship				LBI/Leithien.001	
g	Lúthien	masc-name	Wanderer; Friend				LT2/301.4105	
en	Lúthien	fem-name					LB/104.3302	
g	Lúthien bo-Delumaith	phrase	Lúthien son of Telumaith				GL/23.5204	
g	luv-	vb	to hang, lower (of clouds)				GL/55.4001	
g	ling	n	small snake		1		GL/54.3401	
g	lingos	n	snake		1		GL/54.3301	
g	mab	n	hand(s)				GG/10.3401	
en	mab	n	hand				LB/056.0105	
g	mabin glossi	phrase	white hands				GG/15.2301	
g	mabinos	n	plane tree		1		GL/55.7801	
g	mabinos gwilbriniol	n	sycamore		1		GL/55.7807	
g	mavlantos	n	sycamore		1		GL/23.1702	
g	mablios	adj	cunning		1		GL/55.7001	
g	Mablon	masc-name					LT1I/Mablon.001	
g	mab ’loss	phrase	a white hand				GG/15.2201	
g	Mablui	fem-name	Hand of Snow				GL/40.3203	
en	Mablui	fem-name	Pale-handed				LB/034.0603	
g	Mablung	masc-name	Heavy-hand(ed)				LT2/038.2204	
en	Mablung	masc-name	Heavyhand				LB/311.3101	
g	mabwed	adj	handed, having hands, dextrous		1		GL/55.6601	
g	mabwedri	n	dexterity		1		GL/55.6801	
g	mad-	vb	to eat				GL/56.0101	
en	mad-	vb	to eat				PE13/127.0101	
g	mâd	n	meal				GL/55.9001	
g	madheg	n	something				GL/55.8603	
g	madhin	adj	some				GL/55.8801	
g	madhir	n	someone (f.)				GL/55.8602	
g	madhon	n	someone (m.)				GL/55.8601	
g	ûgrin	adj	muddy		1		GL/74.4301	
g	madri	n	food, edibles; a meal		1		GL/20.8501-2	
g	madriol	adj	edible, fit for food, wholesome					
g	madrin	adj	edible, fit for food, wholesome		1		GL/56.0201	
en	madren	adj	edible		1		PE13/163.6001	
en	medid	adj	edible		1		PE13/163.8801	
g	mai	adv	well				GL/20.6604	
en	gwag¹	adj	soft				PE13/146.2501	
g	mabol	adj	skilful		1		GL/55.6901	
g	Maidros	masc-name					LT1I/Maidros.001	
en	Maidros	masc-name					LBI/Maidros.001	
g	maiwest	n	welcome		1		GL/56.0901	
g	maiwethrin	adj	welcome		1		GL/56.1001	
g	Meglin	masc-name					LT2I/Maeglin.005	
en	Meglin	masc-name					LBI/Meglin.001	
g	lectha-	vb	to sharpen				GL/53.4301	
g	sâd	n	riches, wealth		1		GL/66.6601	
en	gwes(t)	adj	rich					
g	ausin	adj	rich; fortune		1		GL/20.9001	
g	awsirol	adj	fortune		1		PE13/111.1902	
en	awes	adj	rich		1		PE13/137.7301	
g	finweg	n	craftsman, man of skill		1		GL/35.1201	
en	môr	adj	good					
g	mawr	adj	good					
g	mora	adj	good		1		GG/10.0607	
en	maur	adj	good		1		PE13/122.1501	
g	maith	n	rule, power, permission		1		GL/56.2201	
g	macha	n	slaughter, battle		1		GL/55.8201	
g	maitha-	vb	to rule, govern, wield control, hold		1		GL/56.2101	
en	maitha-	vb	to ravish		1		PE13/149.8303	
g	mactha-	vb	to slay, kill		1		GL/55.8001	
g	maithri	n	control		1		GL/56.2301	
g	maithog	adj	having control		1		GL/56.2001	
en	maethon	adj	snuffling				MC/217.2003	
g	moth	n	sheep		1		GL/58.3501	
g	Magbar	place-name	Rome				LT2I/Magbar.001	
g	Maglor	masc-name					LT2I/Maglor.001	
en	Maglor	masc-name					LBI/Maelor.004	
en	magradh-	vb	?to smell	#			MC/217.2004	
g	Magrintha	masc-name	Red-handed				GL/18.4603	
g	Magron	masc-name	God of Wars				GL/18.1205	
g	magru	n	slaughter, battle		1		GL/56.0401	
g	magruluib	adj	bloodthirsty		1		GL/56.0604	
g	magruluist	n	bloodthirstiness		1		GL/56.0504	
g	maidhon	n	midday	-			GL/56.1301	
g	mairien	adj	better					
g	maien	adj	better				PE13/115.1503	
g	mal¹	n	paved way, road		1		GL/56.2401	
en	mailt	n	a path		1		PE13/122.1901	
g	maimelion	adj	dearly beloved				GL/56.1201	
g	main	adv	better				PE13/115.1405	
en	maint	adv	*better				PE13/138.2405-1	
en	maint orlham o vallam	phrase	*better dumb than evil-tongued				PE13/138.2405	
g	idra	adj	dear, valued, precious		1		GL/50.3501	
g	mair	n	horse	†	1		GL/56.1801	
g	mairos	n	mane, long hair				GL/56.1701	
g	mais	n	gore	†	1		GL/56.1901	
g	mectha	n	goal, intention		1		GL/57.3901	
en	maithod	n	rapture				PE13/163.6801	
g	maivenin	adj	shapely		1		GL/22.8106	
g	malc¹	adj	rich, powerful		1		GL/56.3201	
g	malc²	n	lord		1		GL/56.3301	
g	malcos	n	lordship, power, a province or principality		1		GL/56.3401	
g	malcwed	adj	lordly, noble, mighty					
g	malcrin	adj	lordly, noble, mighty		1		GL/56.3601	
g	malon	adj	yellow		1		GL/56.3801	
en	malen	adj	pale, wan, yellowish, sickly				PE13/150.0101	
g	Maurelant	place-name	Way of Dreams				GL/57.1601	
g	Malmaurien	place-name	Way of Dreams				GL/56.2601	
g	maltha	adj	golden yellow, rich, mellow		1		GL/56.3901	
g	malthin	n	cream		1		GL/56.4101	
g	malthos	n	butter cup				GL/56.4001	
en	malw	adj	yellow		1		PE13/150.0301	
g	mam	n	grandmother, mother				GL/57.3201	
g	manos	n	spirit that has gone to the Valar		1		GL/56.5301	
g	manc	n	grip, grasp, hold				GL/55.7601	
g	mandra	adj	noble		1		GL/56.5101	
g	mang	n	butter				GL/56.5701	
g	manca-	vb	to grab, seize		1		GL/55.7701	
g	mani	adj	good (of men and character only), holy		1		GL/56.5201	
en	manthil sóg odog	phrase	*having eaten he drinks a lot				PE13/128.1000	
en	manthil sóg odog en maint os eneg bhair	phrase	*having eaten he drinks a lot then he ate around six houses				PE13/128.1100	
g	Man	masc-name					GL/18.1104	
g	Manweg	masc-name					GL/18.3306	
g	Mardh	masc-name					PE14/012.0404	
g	mar(o)n	adj	ripe				GL/56.7401	
en	marn	adj	?ripe				PE13/150.0601	
g	mara	n	sand					
g	marol	n	sand		1		GL/56.6001	
g	maros	n	ripe fruit		1		GL/56.7301	
g	masgar	n	pasture		1		GL/56.8201	
g	mast	n	feed, food, nourishment; fodder				GL/56.8301	
g	masta-	vb	to feed, graze				GL/56.8001	
g	môs	n	food (of men)		1		GL/30.0705	
en	math	n	food	#			PE13/155.9702-2	
g	famp	n	handling, touching, feeling; stroking, caressing, ‘fuss’; fingering, appraising, assay		1		GL/33.2301	
g	mathusgi	n	twilight		1		GL/56.8901	
g	mathwen	n	evening		1		GL/56.9001	
g	mau	adv	soon, early				GL/57.0101	
g	maudra-	vb	be early, come first; to prefer, to be preferred				GL/57.0301	
g	maudri	n	early morn before dawn, time before first meal				GL/57.0601	
g	maudro	adv	sooner, earlier; rather				GL/57.0201	
g	maug	adj	silent		1		GL/57.1101	
g	maugli	adj	secret, hidden	†	1		GL/57.1201	
g	mail	n	flour	‽	1		GL/56.1601	
g	maul	n	the lowing of cattle, bellowing				GL/57.1301	
g	maur	n	dream, vision		1		GL/57.1401	
g	maudrin	adj	early, betimes, up early; premature					
g	maurin	adj	early, betimes, up early; premature				GL/57.0901	
g	maus	n adj	pleasure; pleasant taste, pleasant				GL/57.2401	
g	mav-	vb	to like				GL/57.0406	
g	mavri	n	appetite		1		GL/57.2301	
g	mavra	adj	eager after		1		GL/57.2101	
g	mavros	n	desire, eager longing				GL/57.2801	
g	mavrothwed	adj	delectable, delightful, desireable					
g	mavrin	adj	delectable, delightful, desireable		1		GL/57.3001	
g	mavrog	adj	eager		1		GL/57.2701	
g	mastir	n	*shepherdess				GL/56.8401	
g	mathron	n	herd, herdsman, shepherd		1		GL/56.8101	
g	mothweg	n	shepherd		1		GL/58.3801	
g	mavwin²	n	wish	-	1		GL/57.2601	
g	mô	n	hand		1		GG/14.1504	
g	me-	pron	we, 1st-plural pronoun				GL/57.7001	
g	mechor	n	gore				GL/57.3701	
g	Mechos	fem-name					GL/57.3401	
g	[s] became [θ] before [l], [r], [w]	phonetic-rule						
en	medion	n	eater, feeder				PE13/164.0501	
en	magli	n	bear, (lit.) honey-eater		1		PE13/149.6901	
g	meg	n	any small animal; (esp.) mole				GL/57.4101	
g	magli	n	great sword		1		GL/55.8101	
en	megil	n	†sword				PE13/150.1701	
en	meidianweb	adj	worthy of being eaten				PE13/164.1201	
en	meilien	n	laughing		1		MC/217.2204	
g	idreth	n	value, dearness		1		GL/50.3901	
g	mectha-	vb	to aim at; to intend, mean		1		GL/57.3801	
g	mecthos	n	meaning		1		GL/57.4001	
g	mel-	vb	to love				GL/57.4201	
en	gag	adj	greedy		1		PE13/143.7601	
g	Meleth	proper-name					LT2A/Meleth.001	
g	meleth	n	love				GL/57.4301	
g	melethli	n	darling, sweetheart		1		GL/57.4601	
g	melethril	n	lover				GL/57.4402	
g	melethron	n	lover				GL/57.4401	
g	Gwedheling	fem-name					GL/45.2301	
g	Melian	fem-name					LT2/051.2701	
en	Melian	fem-name					LBI/Melian.001	
g	maroglin	n	yellow song, daffodil					
g	maloglin	n	yellow song, daffodil		1		GL/56.4201	
g	malogrintha	adj	orange, tawny		1		GL/56.3701	
g	meltha	adj	dear, beloved					
g	melon	adj	dear, beloved		1		GL/57.4501	
g	ged	n	kinsman†; friend, chum		1		GL/38.2001	
g	Daimord	masc-name	Shepherd of the Sky				GL/29.3701	
g	dulwen	n	feast		1		GL/31.4101	
en	methal	n	footstep	#			MC/217.2002	
g	Miaule	fem-name					LT2A/Tevildo.091	
g	mibli	n	little kiss, peck		1			
g	mib	n	little kiss, peck				GL/57.5201	
en	midh	n	mist, drizzle				PE13/150.2101	
g	miginthi	n	littleness				GL/57.5501	
g	aus(s)aith	n	avarice					
g	avasaith	n	avarice, greed of gold					
g	avosaith	n	avarice, money-greed, greed of gold		1		GL/20.9101	
g	idrisaith	n	avarice, excessive love of gold and gems and beautiful and costly things		1		GL/50.4101	
g	gwaith²	n	semen		1		GL/44.8201	
g	mim	n	gum				GL/57.5601	
en	minn	cardinal	?one					
g	min	cardinal	one, single				GL/57.5901	
en	mind	cardinal	?one		1		PE13/150.2701	
g	erwed	adj	unique		1		GL/33.0801	
en	Mindeb	place-name					LB/261.1904	
g	minthon	n	tower		1			
g	mindon	n	tower				GL/57.6201	
g	Mindon Gwar	place-name					LT2/291.3503	
g	mineth	n	island		1		GL/57.5701	
g	Minethlos	place-name	Argent Isle				GL/57.5801	
g	mintha	adj	ūna, in one place, together				GL/41.3101-2	
g	nuimoth	n	‘second twilight’, first signs of dawn					
g	nuimath	n	‘second twilight’, first signs of dawn		1		GL/61.5101	
g	obromath	n	the twilight that follows the night, ‘second twilight’, just before dawn		1		GL/61.5304	
g	îd	n	treasure, thing of great worth, jewel	†				
g	idri	n	treasure, thing of great worth, jewel		1		GL/50.3701	
en	himp	n	jewel		1		PE13/147.5701	
g	mîr	n	wine		1		GL/57.6401	
g	miros	n	wine		1		GL/57.6701	
g	mirofor	n	drink of the Gods		1		GL/43.5007	
g	mirwelthin	n	vintage		1		GL/45.0205	
g	mirobin	n	grape		1		GL/57.6801	
g	mictha-	vb	to kiss, bill		1		GL/57.5101	
g	Asgon	place-name					GL/20.4801	
en	Mithrim	place-name					LBI/Mithrim.001	
g	dui	adv	where		1		GL/30.4101	
en	migligen	adj	little (of amount)					
en	tidig	adj	little (of amount)					
g	migin	adj	little		1		GL/57.5401	
en	mig	adj	little (of amount)		1		PE13/125.1703	
g	ma	prep	with instrument or by agent		1		GL/55.5701	
g	mod	n	a number, figure				GL/57.7201	
g	modra-	vb	to count, measure				GL/57.7901	
g	modri	n	measurement				GL/57.8001	
g	modrog	adj	rich man					
g	modron¹	adj	rich man				GL/57.7601	
g	modog	adj	*a large number					
g	modwen	adj	a large number				GL/57.7501	
g	mogri	n	detestation		1		GL/57.8301	
en	moir	n	goods				PE13/150.0805	
g	môl	n	the (inside of the) mouth				GL/41.3901	
g	mabrin(d)	n	wrist		1		GL/42.4401	
g	molnaith	n	molar		1		GL/56.3101	
g	môn	n	bare hill, knoll				GL/57.8601	
g	môni	n	spirits of the air					
g	môna	n	spirits of the air				GL/56.5408	
g	Môr	place-name	The Earth				GL/56.5803	
g	morth	n	darkness		1		GL/58.0401	
g	mûri	n	darkness, †night		1		GL/58.1001	
g	mor’ach	phrase	*too good				GL/17.3301	
g	morc	n adj	stain, smut, black mark; dirty		1		GL/58.0201	
g	Morgoth	masc-name	*Black Strife				LT2/067.0603	
en	Morgoth	masc-name					LBI/Morgoth.001	
g	Mormaurien	place-name					GL/58.2101	
g	Mormagli	proper-name	Black Sword				GL/41.7301	
g	morn	adj	dark, black				GL/58.0801	
en	morn	adj	black, dark				PE13/150.3901	
g	Mornir	proper-name	Black Grief				GL/58.1801	
g	mord	n	man, warrior; †shepherd					
g	mort	n	warrior, champion, hero; man; †sword, †shepherd		1		GL/29.4101	
g	mortha	adj	dim		1		GL/58.0701	
g	Mavwin	fem-name					LB/022.0401	
en	Morwin	fem-name					LB/022.0413	
g	Morwinthi	proper-name	Arcturus				GL/58.1601	
g	math	n	dusk		1		GL/56.8601	
g	mothwen	n	1000; †flock					
g	moth(in)	n	1000; †flock		1		GL/58.3901	
g	mathrin	adj	dusk, dusky		1		GL/56.8801	
g	mu¹	prep	[?] flow; from				GL/58.8401	
g	mug-	vb	to keep silent, say nothing (about)				GL/57.1104	
g	gorn	n	dung		1		GL/41.8901	
g	mugol	adj	taciturn				GL/58.4501	
g	mugwen	adj	secret		1		GL/58.4601	
en	mui	n	crumb				PE13/150.4101	
g	miaug	n	tomcat		1		GL/57.4801	
g	miaulin	n	she-cat		1		GL/57.4901	
g	mui	n	cat					
g	miog	n	cat		1		GL/27.7105	
en	muig	n	cat				PE13/150.4401	
g	muig	adj	soft, gentle				GL/58.4901	
g	muil	n	tarn		1		GL/58.5101	
g	fuin¹	adj	secret, dark; hoarded		1		GL/35.7701	
g	muin²	n	kine, cattle				GL/58.7104	
g	muinos	n	security				GL/58.5801	
en	muint	n	best thing				PE13/124.1406	
g	muthli	n	heifer					
g	muir	n	heifer				GL/58.7001	
g	muis	n	softness, tenderness, gentleness				GL/58.5001	
g	mum-	vb	to low, bellow					
g	mul-	vb	to low, bellow				GL/58.7501	
g	drog	n	slave, thrall, servant				GL/31.0301	
en	drog	n	slave		1		PE13/142.6101	
g	guinir	n	slave		1		GL/43.0601	
g	mûm	n	lowing				GL/58.7301	
g	mumla-	vb	stammer, gibber				GL/58.6001	
g	mumloth	n	stuttering				GL/58.6201	
g	mumol	adj	stammering, gibbering, inarticulate				GL/58.6101	
g	munc	n adj	shut mouth, silence, secretiveness; (adj.) mum				GL/58.4701	
g	mû	n	ox		1		GL/58.7101	
g	mugli	n	calf		1		GL/58.7201	
g	mûst	n	byre, cowhouse		1		GL/58.7401	
g	mur-	vb	*to slumber, sleep		1		GL/57.1406	
g	murc	n	a nightmare, vision of the night				GL/58.6501	
g	murtha-	vb	to dream		1		GL/58.6401	
g	Muru	fem-name	Primeval Night				GL/58.6601	
g	mûs	n	cow		1		GL/58.6901	
g	musc	adj	grey				GL/58.7801	
g	mu²	prep	will, am going to, am about to					
g	mutha	prep	will, am going to, am about to				GL/58.8201	
g	mútha-	vb	to depart, go, leave; (c. gen.) to leave the place of or time of speaker; to go forward				GL/58.8001	
g	muthra-	vb	to veil		1		GL/58.7901	
g	na-	vb	to be				GG/09.1209	
g	ar¹	prep	at; to, towards		1		GL/19.9501	
g	nab-	vb	to take, lay hold of				GG/11.0801-1	
g	naboth	n	seizure					
g	nabos	n	seizure		1		GL/59.0501	
en	naw	n	booty					
en	nabhru	n	booty		1		PE13/150.4701	
g	nactha-	vb	bite		1		GL/59.4501	
g	nân²	n	*thing		1			
g	nad	n	*thing				GL/59.0701	
g	nath	n	thing, affair, matter		1		GL/58.9101	
en	nad	n	thing				PE13/150.5001	
g	mal-	vb	to chew		1		GL/56.2801	
g	nathrin	adj	real; possible (in sense possible to exist or think of)		1		GL/58.9201	
g	gaista-	vb	to oppress, cause great grief to		1		GL/37.2201	
en	naich	n	pain		1		PE13/150.5401	
en	narw	n	pain		1		PE13/150.6801	
g	ongos	n	anguish		1		GL/62.8601	
en	naigros	n	anguish		1		PE13/150.5601	
g	naitha-	vb	to lament, weep, wail for, make moan for		1		GL/59.2101	
g	naf-	vb	to suspect, have inkling of				GL/59.1201	
g	nôf	n	suspicion, inkling					
g	nafa	n	suspicion, inkling				GL/59.1401	
g	nafol	adj	suspicious (subjective)				GL/59.1301	
g	nafra-	vb	to nose about in others’ business				GL/59.1701	
g	nag-	vb	to chew, gnaw				GL/59.4201	
g	nacthanaith	n	incisor (tooth)		1		GL/56.3104	
g	naith	n	tooth		1		GL/56.3101-2	
g	nim	adj	pale blue, blue green		1		GL/60.6101	
en	nainn	adj	blue		1		PE13/150.5801	
g	naithol	adj	miserable				GL/59.2301	
g	naithonwi	n	misery				GL/59.2401	
g	nal¹	n	dale, vale		1		GL/59.2601	
g	nal²	adv	down, downwards		1		GL/59.2701	
g	nâla	n	yellow-lily				GL/59.3401	
g	naldron	adj	lower down		1		GL/59.3101	
g	nalos	n	sinking, setting, descent, slope		1		GL/59.3201	
g	Nalos·Aura	proper-name	Sunset				GG/12.2502	
g	naltha	adj	downward, lower, low-down; (av.) below, beneath		1		GL/59.2801	
g	nam-	vb	withdraw, draw out, draw back, take back; (intr.) withdraw, retire				GL/59.3701	
g	nan	prep	of					
g	na	prep	of (the)				GG/07.0701	
en	na	prep	of				LB/275.2402	
g	ami	n	mummy					
g	(m)ami	n	mummy		1		GL/19.4101	
g	nanc	n	bite				GL/59.4101	
en	nand	n	dale					
g	nann	n	field acre					
g	nand	n	field acre				GL/59.4701	
en	nann	n	dale				PE13/150.6101	
g	nandir	proper-name	fay of the country				GL/59.5201	
g	Nan Dumgorthin	place-name	Land of the Dark Idols				GL/31.4401	
en	Nan Dungorthin	place-name					LB/059.3102	
g	mabir	n	mother					
g	mab(a)	n	mother		1		GL/29.4706	
g	mavuin	n	ancestress, †mother					
g	mavwen	n	ancestress, †mother					
g	mavwin¹	n	ancestress, †mother				GL/57.1901	
g	nanwin	n	mother					
g	nân¹	n	mother		1		PE13/115.1901	
g	Nan Tathrin	place-name	Land of Willows				GL/67.9001	
en	Nan Tathrin	place-name	Valley of Willows				LB/061.2001	
g	naptha-	vb	to seize		1		GL/59.0401	
g	narcolas	n	the fall of the leaf, Autumn		1		GL/28.5702	
g	narcos	n	rot, decay				GL/59.5701	
g	thred	n	knot		1		GL/72.6906	
en	Nargil	masc-name					LB/049.4302	
en	Nargothrond	place-name					LB/036.1406	
en	Narog	place-name	Torrent				LB/061.0807	
en	narog	adj	violent (of water, rain, etc.), torrential				PE13/150.6301	
g	narp	adj	rotten, decayed, corrupt; overripe		1		GL/59.5601	
g	narth	n	odour		1		GL/59.5901	
g	narthiel	n	fragrance				GL/59.6001	
g	narthol	adj	fragrant, odorous				GL/59.6101	
g	Narthseg	masc-name					LT2I/Narthseg.001	
en	lhaur	adj	red		1		PE13/148.7401	
g	nasal mutation	grammar						
en	nasal mutation	grammar					PE13/120.0814	
g	nasals	phonetic-group						
g	voiceless-nasals	phonetic-group						
g	nast	n	being (abstract); being (creature)				GL/59.0101	
g	nathanwi	n	fatherhood				GL/17.4201	
g	gwes-	vb	to greet, welcome		1		GL/46.5101	
g	gwesol	adj	affable		1		GL/47.2101	
g	gwethriol	adj	welcome, acceptable					
g	gwethrin	adj	welcome, acceptable		1		GL/47.2701	
g	naud	adj	bowed, bent; ashamed, abashed, bashful		1		GL/59.6401	
en	naud	n	treasure				PE13/150.7701	
g	naudra-	vb	to abash, to make ashamed				GL/59.6601	
g	naug	n	dwarf				GL/59.6701	
g	nauin	adj	dwarf					
g	naugla	adj	of or belonging to the dwarves		1		GL/59.6901	
g	Naugladur	masc-name	Lord of the Dwarves				LT2I/Naugladur.001	
g	nauglafel	adj	mean, avaricious, (lit.) dwarf-natured		1		GL/59.7001	
g	Nauglafring	proper-name	Necklace of the Dwarves				GL/59.7301	
en	Nauglafring	proper-name	Necklace of the Dwarves				SM/031.2902	
g	Fring na Nauglithon	proper-name	Necklace of the Dwarves				LT2A/Nauglafring.008	
en	Glingna Nauglir	proper-name	Necklace of the Dwarves				SM/031.3109	
g	naugli	n	dwarf		1		GL/59.6801	
en	naugl	n	dwarf		1		PE13/150.7901	
g	Nauglath	collective-name	Dwarves				LRI/Nauglir.002	
en	buir	n	fire					
g	sâ	n	fire		1		GL/66.4701	
